proc_code	proc_name	proc_group	proc_subgroup		
303140046	TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303140054	TRATAMENTO DAS DOENCAS PULMONARES DEVIDO A AGENTES EXTERNOS	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303140062	TRATAMENTO DE CARDIOPATIA PULMONAR NAO ESPECIFICADA (COR PULMONALE)	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303140070	TRATAMENTO DE DOENCA DO OUVIDO EXTERNO MEDIO E DA MASTOIDE	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303140089	TRATAMENTO DE DOENCAS RESPIRATORIAS QUE AFETAM PRINCIPALMENTE O INTERSTICIO	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303140097	TRATAMENTO DE HEMORRAGIAS DAS VIAS RESPIRATORIAS	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303140100	TRATAMENTO DE INFECCOES AGUDAS DAS VIAS AEREAS SUPERIORES	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303140119	TRATAMENTO DE OUTRAS DOENCAS DA PLEURA	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303140127	TRATAMENTO DE OUTRAS DOENCAS DAS VIAS AEREAS SUPERIORES	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303140135	TRATAMENTO DE OUTRAS DOENCAS DO APARELHO RESPIRATORIO	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303140143	TRATAMENTO DE OUTRAS INFECCOES AGUDAS DAS VIAS AEREAS INFERIORES	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303140151	TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303150017	TRATAMENTO DE DOENCAS DOS ORGAOS GENITAIS MASCULINOS	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303150025	TRATAMENTO DE DOENCAS GLOMERULARES	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303150033	TRATAMENTO DE DOENCAS INFLAMATORIAS DOS ORGAOS PELVICOS FEMININOS	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303150041	TRATAMENTO DE DOENCAS RENAIS TUBULO-INTERSTICIAIS	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303150050	TRATAMENTO DE OUTRAS DOENCAS DO APARELHO URINARIO	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303150068	TRATAMENTO DE OUTROS TRANSTORNOS DO RIM E DO URETER	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303160012	TRATAMENTO DE ENTERITE NECROSANTE DO FETO E DO RECEM-NASCIDO	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303160020	TRATAMENTO DE INFECCOES ESPECIFICAS DO PERIODO PERINATAL	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303160039	TRATAMENTO DE OUTROS TRANSTORNOS ORIGINADOS NO PERIODO PERINATAL	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303160047	TRATAMENTO DE TRANSTORNOS HEMORRAGICOS E HEMATOLOGICOS DO FETO E DO RECEM-NASCIDO	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303160055	TRATAMENTO DE TRANSTORNOS RELACIONADOS C/ A DURACAO DA GESTACAO E C/ O CRESCIMENTO FETAL	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303160063	TRATAMENTO DE TRANSTORNOS RESPIRATORIOS E CARDIOVASCULARES ESPECIFICOS DO PERIODO NEONATAL	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303160071	TRATAMENTO DE TRAUMATISMO DE PARTO NO NEONATO	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170018	DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM PSIQUIATRIA	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170026	TRATAMENTO DA INTOXICACAO AGUDA EM USUARIOS DE ALCOOL E OUTRAS DROGAS	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170034	TRATAMENTO DA SINDROME DE ABSTINENCIA DO ALCOOL EM SERVICO HOSPITALAR DE REFERENCIA PARA A ATENCAO I	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170042	TRATAMENTO DE DEPENDENCIA DO ALCOOL EM SERVICO HOSPITALAR DE REFERENCIA PARA A ATENCAO INTEGRAL AOS	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170050	TRATAMENTO DE SINDROME DE ABSTINENCIA POR USO PREJUDICIAL DE ALCOOL E DROGAS	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170069	TRATAMENTO DE TRANSTORNOS MENTAIS E COMPORTAMENTAIS DEVIDOS AO USO DE SUBSTANCIAS PSICOATIVAS	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170077	TRATAMENTO EM PSIQUIATRIA (CLASSIFICACAO PT GM 251/02)	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170085	TRATAMENTO EM PSIQUIATRIA - EM HOSPITAL GERAL (POR DIA)	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170093	TRATAMENTO EM PSIQUIATRIA (POR DIA)	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170107	TRATAMENTO EM PSIQUIATRIA EM HOSPITAL DIA	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170115	TRATAMENTO A PACIENTES QUE FAZEM USO DE COCANA E DERIVADOS EM HOSPITAL DE REFER¾NCIA PARA ATENâí	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170123	TRATAMENTO DE PACIENTES QUE FAZEM USO DE COCANA E DERIVADOS COM COMORBIDADE EM HOSPITAL DE REFER¾N	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170131	TRATAMENTO CLNICO EM SA˜DE MENTAL EM SITUAâíO DE RISCO ELEVADO DE SUICDIO.	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170140	TRATAMENTO CLNICO PARA CONTENâíO DE COMPORTAMENTO DESORGANIZADO E/OU DISRUPTIVO	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170158	"TRATAMENTO CLNICO PARA AVALIAâíO DIAGN”STICA E ADEQUAâíO TERAP¾UTICA	 INCLUINDO NECESSIDADES"""""	03 Procedimentos clínicos	"0303 Tratamentos clínicos (outras especialidades)"""		
303170166	TRATAMENTO CLNICO DE TRANSTORNOS MENTAIS E COMPORTAMENTAIS DEVIDO AO USO DE LCOOL	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170174	TRATAMENTO CLNICO DE TRANSTORNOS MENTAIS E COMPORTAMENTAIS DEVIDO AO USO DE	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170182	TRATAMENTO CLNICO DOS TRANSTORNOS MENTAIS E COMPORTAMENTAIS DEVIDO AO USO DAS DEMAIS DROGAS E/OU OU	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170190	TRATAMENTO EM PSIQUIATRIA DE CURTA PERMANENCIA POR DIA (PERMANENCIA ATÄ 90 DIAS)	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303170204	TRATAMENTO EM PSIQUIATRIA POR DIA (COM DURAâíO SUPERIOR A 90 DIAS DE INTERNAâíO OU REINTERNAâíO	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303180013	TRATAMENTO DE AFECâêES ASSOCIADAS AO HIV/AIDS	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303180030	TRATAMENTO DE AFECâêES DO APARELHO DIGESTIVO EM HIV/AIDS	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303180048	TRATAMENTO DE AFECâêES DO SISTEMA NERVOSO EM HIV/AIDS	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303180056	TRATAMENTO DE AFECâêES DO SISTEMA RESPIRAT”RIO EM HIV/AIDS	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303180064	TRATAMENTO DE DOENâAS DISSEMINADAS EM AIDS	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303180072	TRATAMENTO DE HIV / AIDS	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
303190019	TRATAMENTO EM REABILITACAO	03 Procedimentos clínicos	0303 Tratamentos clínicos (outras especialidades)		
304010049	BRAQUITERAPIA	03 Procedimentos clínicos	0304 Tratamento em oncologia		
304010057	BRAQUITERAPIA COM FIOS DE IRIDIUM	03 Procedimentos clínicos	0304 Tratamento em oncologia		
304010065	BRAQUITERAPIA COM IODO 125 / OURO 198	03 Procedimentos clínicos	0304 Tratamento em oncologia		
304010111	INTERNACAO P/ RADIOTERAPIA EXTERNA (COBALTOTERAPIA / ACELERADOR LINEAR)	03 Procedimentos clínicos	0304 Tratamento em oncologia		
304010162	MOLDAGEM EM COLO E/OU CORPO DO UTERO	03 Procedimentos clínicos	0304 Tratamento em oncologia		
304080020	INTERNAâíO P/ QUIMIOTERAPIA DE ADMINISTRAâíO CONTNUA	03 Procedimentos clínicos	0304 Tratamento em oncologia		
304080039	INTERNAâíO P/ QUIMIOTERAPIA DE LEUCEMIAS AGUDAS / CR•NICAS AGUDIZADAS	03 Procedimentos clínicos	0304 Tratamento em oncologia		
304080047	QUIMIOTERAPIA INTRA-ARTERIAL	03 Procedimentos clínicos	0304 Tratamento em oncologia		
304080063	QUIMIOTERAPIA INTRACAVITARIA	03 Procedimentos clínicos	0304 Tratamento em oncologia		
304090018	IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIRE”IDE (150 MCI)	03 Procedimentos clínicos	0304 Tratamento em oncologia		
304090026	IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIRE”IDE (100 MCI)	03 Procedimentos clínicos	0304 Tratamento em oncologia		
304090034	IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIRE”IDE (200 MCI)	03 Procedimentos clínicos	0304 Tratamento em oncologia		
304090042	IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIRE”IDE (250 MCI)	03 Procedimentos clínicos	0304 Tratamento em oncologia		
304100013	TRATAMENTO DE INTERCORR¾NCIAS CLNICAS DE PACIENTE ONCOL”GICO	03 Procedimentos clínicos	0304 Tratamento em oncologia		
304100021	TRATAMENTO CLNICO DE PACIENTE ONCOL”GICO	03 Procedimentos clínicos	0304 Tratamento em oncologia		
305010174	TRATAMENTO DE INTERCORRENCIA EM PACIENTE RENAL CRONICO SOB TRATAMENTO DIALITICO ( POR DIA)	03 Procedimentos clínicos	0305 Tratamento em nefrologia		
305020013	TRATAMENTO DA PIELONEFRITE	03 Procedimentos clínicos	0305 Tratamento em nefrologia		
305020021	TRATAMENTO DE CALCULOSE RENAL	03 Procedimentos clínicos	0305 Tratamento em nefrologia		
305020030	TRATAMENTO DE HIPERTENSAO NEFROGENA E RENOVASCULAR	03 Procedimentos clínicos	0305 Tratamento em nefrologia		
305020048	TRATAMENTO DE INSUFICIENCIA RENAL AGUDA	03 Procedimentos clínicos	0305 Tratamento em nefrologia		
305020056	TRATAMENTO DE INSUFICIENCIA RENAL CRONICA	03 Procedimentos clínicos	0305 Tratamento em nefrologia		
308010019	TRATAMENTO DE TRAUMATISMOS DE LOCALIZACAO ESPECIFICADA / NAO ESPECIFICADA	03 Procedimentos clínicos	"0308 Tratamento de lesões	 envenenamentos e outros	 decorrentes de causas externas"""""""		
308010027	TRATAMENTO DE EFEITOS DE ASFIXIA / OUTROS RISCOS A RESPIRACAO	03 Procedimentos clínicos	"0308 Tratamento de lesões	 envenenamentos e outros	 decorrentes de causas externas"""""""		
308010035	TRATAMENTO DE TRAUMATISMOS C/ LESAO DE ORGAO INTRA-TORACICO E INTRA-ABDOMINAL	03 Procedimentos clínicos	"0308 Tratamento de lesões	 envenenamentos e outros	 decorrentes de causas externas"""""""		
308010043	TRATAMENTO DE TRAUMATISMOS ENVOLVENDO MULTIPLAS REGIOES DO CORPO	03 Procedimentos clínicos	"0308 Tratamento de lesões	 envenenamentos e outros	 decorrentes de causas externas"""""""		
308020022	TRATAMENTO DE EFEITOS DO CONTATO C/ ANIMAIS E PLANTAS VENENOSOS	03 Procedimentos clínicos	"0308 Tratamento de lesões	 envenenamentos e outros	 decorrentes de causas externas"""""""		
308020030	TRATAMENTO DE INTOXICACAO OU ENVENENAMENTO POR EXPOSICAO A MEDICAMENTO E SUBSTANCIAS DE USO NAO MEDI	03 Procedimentos clínicos	"0308 Tratamento de lesões	 envenenamentos e outros	 decorrentes de causas externas"""""""		
308030010	TRATAMENTO DE EFEITOS DA PENETRACAO DE CORPO ESTRANHO EM ORIFICIO NATURAL	03 Procedimentos clínicos	"0308 Tratamento de lesões	 envenenamentos e outros	 decorrentes de causas externas"""""""		
308030028	TRATAMENTO DE EFEITOS DE OUTRAS CAUSAS EXTERNAS	03 Procedimentos clínicos	"0308 Tratamento de lesões	 envenenamentos e outros	 decorrentes de causas externas"""""""		
308030036	TRATAMENTO DE QUEIMADURAS CORROSOES E GELADURAS	03 Procedimentos clínicos	"0308 Tratamento de lesões	 envenenamentos e outros	 decorrentes de causas externas"""""""		
308040015	TRATAMENTO DE COMPLICACOES DE PROCEDIMENTOS CIRURGICOS OU CLINICOS	03 Procedimentos clínicos	"0308 Tratamento de lesões	 envenenamentos e outros	 decorrentes de causas externas"""""""		
308040023	TRATAMENTO DE EVENTOS ADVERSOS POS-VACINAIS	03 Procedimentos clínicos	"0308 Tratamento de lesões	 envenenamentos e outros	 decorrentes de causas externas"""""""		
310010039	PARTO NORMAL	03 Procedimentos clínicos	0310 Parto e nascimento		
310010047	PARTO NORMAL EM GESTACAO DE ALTO RISCO	03 Procedimentos clínicos	0310 Parto e nascimento		
310010055	PARTO NORMAL EM CENTRO DE PARTO NORMAL (CPN)	03 Procedimentos clínicos	0310 Parto e nascimento		
401020010	ENXERTO COMPOSTO	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele	 tecido subcutâneo e mucosa"""""""		
401020029	ENXERTO DERMO-EPIDERMICO	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele	 tecido subcutâneo e mucosa"""""""		
401020037	ENXERTO LIVRE DE PELE TOTAL	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele	 tecido subcutâneo e mucosa"""""""		
401020045	"EXCISAO E ENXERTO DE PELE (HEMANGIOMA	 NEVUS OU TUMOR )"""""	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele"""	" tecido subcutâneo e mucosa"""	
401020053	EXCISAO E SUTURA DE LESAO NA PELE C/ PLASTICA EM Z OU ROTACAO DE RETALHO	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele	 tecido subcutâneo e mucosa"""""""		
401020061	EXERESE DE CISTO BRANQUIAL	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele	 tecido subcutâneo e mucosa"""""""		
401020070	EXERESE DE CISTO DERMOIDE	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele	 tecido subcutâneo e mucosa"""""""		
401020088	EXERESE DE CISTO SACRO-COCCIGEO	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele	 tecido subcutâneo e mucosa"""""""		
401020096	EXERESE DE CISTO TIREOGLOSSO	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele	 tecido subcutâneo e mucosa"""""""		
401020100	EXTIRPACAO E SUPRESSAO DE LESAO DE PELE E DE TECIDO CELULAR SUBCUTANEO	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele	 tecido subcutâneo e mucosa"""""""		
401020118	HOMOENXERTIA (ATO CIRURGICO PRE E POS-OPERATORIO)	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele	 tecido subcutâneo e mucosa"""""""		
401020126	TRATAMENTO CIRURGICO DE ESCALPO PARCIAL	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele	 tecido subcutâneo e mucosa"""""""		
401020134	TRATAMENTO CIRURGICO DE ESCALPO TOTAL	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele	 tecido subcutâneo e mucosa"""""""		
401020142	TRATAMENTO CIRURGICO DE HIPERCERATOSE PLANTAR (C/ CORRECAO PLASTICA)	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele	 tecido subcutâneo e mucosa"""""""		
401020150	TRATAMENTO CIRURGICO DO SINUS PRE-AURICULAR	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele	 tecido subcutâneo e mucosa"""""""		
401020169	TRATAMENTO EM ESTAGIOS SUBSEQUENTES DE ENXERTIA	04 Procedimentos cirúrgicos	"0401 Pequenas cirurgias e cirurgias de pele	 tecido subcutâneo e mucosa"""""""		
402010019	EXTIRPACAO DE BOCIO INTRATORACICO POR VIA TRANSESTERNAL	04 Procedimentos cirúrgicos	0402 Cirurgia de glândulas endócrinas		
402010027	PARATIREOIDECTOMIA	04 Procedimentos cirúrgicos	0402 Cirurgia de glândulas endócrinas		
402010035	TIREOIDECTOMIA PARCIAL	04 Procedimentos cirúrgicos	0402 Cirurgia de glândulas endócrinas		
402010043	TIREOIDECTOMIA TOTAL	04 Procedimentos cirúrgicos	0402 Cirurgia de glândulas endócrinas		
402010051	TIREOIDECTOMIA TOTAL C/ ESVAZIAMENTO GANGLIONAR	04 Procedimentos cirúrgicos	0402 Cirurgia de glândulas endócrinas		
402020014	SUPRARRENALECTOMIA BILATERAL	04 Procedimentos cirúrgicos	0402 Cirurgia de glândulas endócrinas		
402020022	SUPRARRENALECTOMIA UNILATERAL	04 Procedimentos cirúrgicos	0402 Cirurgia de glândulas endócrinas		
403010012	CRANIOPLASTIA	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010020	CRANIOTOMIA DESCOMPRESSIVA	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010039	CRANIOTOMIA DESCOMPRESSIVA DA FOSSA POSTERIOR	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010047	CRANIOTOMIA PARA RETIRADA DE CISTO / ABSCESSO / GRANULOMA ENCEFALICO	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010055	CRANIOTOMIA PARA RETIRADA DE CISTO / ABSCESSO / GRANULOMA ENCEFALICO (C/ TECNICA COMPLEMENTAR)	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010063	CRANIOTOMIA PARA RETIRADA DE CORPO ESTRANHO INTRACRANIANO	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010071	CRANIOTOMIA PARA RETIRADA DE CORPO ESTRANHO INTRACRANIANO (COM TECNICA COMPLEMENTAR)	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010080	DERIVACAO RAQUE-PERITONEAL	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010098	DERIVACAO VENTRICULAR EXTERNAR-SUBGALEAL EXTERNA	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010101	DERIVACAO VENTRICULAR PARA PERITONEO / ATRIO / PLEURA / RAQUE	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010110	DESCOMPRESSAO DE ORBITA POR DOENâA OU TRAUMA	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010128	MICROCIRURGIA CEREBRAL ENDOSCOPICA	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010136	MICROCIRURGIA DA SIRINGOMIELIA	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010144	RECONSTRUCAO CRANIANA / CRANIO-FACIAL	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010152	RESSECâíO DE MUCOCELE FRONTAL	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010160	RETIRADA DE DERIVACAO VENTRICULAR PARA PERITONEO / ATRIO / PLEURA / RAQUE	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010179	RETIRADA DE PLACA DE CRANIOPLASTIA	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010187	REVISAO DE DERIVACAO VENTRICULAR PARA PERITONEO / ATRIO / PLEURA / RAQUE	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010195	TRATAMENTO CIRURGICO DE ABSCESSO INTRACRANIANO	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010209	TRATAMENTO CIRURGICO DE CRANIOSSINOSTOSE COM SUTURA UNICA	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010217	TRATAMENTO CIR˜RGICO DE CRANIOSSINOSTOSE COMPLEXA	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
403010225	TRATAMENTO CIRURGICO DE DISRAFISMO ABERTO	04 Procedimentos cirúrgicos	0403 Cirurgia do sistema nervoso central e periférico		
